KC_Basal	KC_Basal_Quies	KC_Basal_Mig	KC_Basal_Prolif	KC_Spinous	KC_Spinous_Mig	KC_Spinous_Mat	KC_Granular	SAC_SG_Progenitor	SAC_SG_Clear	SAC_SG_Dark	SAC_SG_Ductal	SAC_HF_HFSC	SAC_HF_DP_DS	SAC_HF_Matrix	SAC_HF_ORS	SAC_HF_IRS	Melanocyte	Fib_Papi	Fib_SFRP2	Fib_Fasci	Fib_EN1	Fib_Inflama	Fibrocyte	Fib_Myo	Fib_Prolif	Fib_K14	Endo_Arterial	Endo_Venous	Endo_Lymphatic	Endo_Capillary	Endo_Prolif	Pericyte	Neuron	Schwann	M1_Macrophage	M2_Macrophage	LAM	Neutrophil	Mast	cDC1	cDC2	pDC	LGHS	B_Mature	B_Plasma	CD4_T	CD8_T	NK
IRF4	0.250586644090157	0.207543964911534	0.143316099675415	0.113147401403385	0.180707586060324	0.166555138143448	0.0953150200168793	0.274937790448287	0.0260764152705253	0.0264016523562629	0.0638138344551802	0.107147813808926	0.00216648703220379	0.00504522448799971	0.00202334321684239	0.00857480129855137	0.00417308727215637	0.0979111236734174	0.0254900651225245	0.055907410049203	0.0201879234007984	0.0205208722632549	0.0538851138493657	0.0966998221193807	0.0827085186074665	0.0220691636804724	0.0588932811776159	0.0392573464975444	0.110784943971374	0.00955749141982143	0.037376578564849	0.010857513182074	0.081476815557572	0.018865316633029	0.0145397670076579	0.0619459848593782	0.0482070849028029	0.0382906408452186	0.00333676150421458	0.0372557155150131	0.00822493769329768	0.0326696972693613	0.0273313367729895	0.0221783409839565	0.0261196926381329	0.00960161468902587	0.119790485604277	0.0656744681551629	0.0130002983843451
IRF7	0.240969787202542	0.190660484110372	0.154201929656373	0.114711187424807	0.161031846752233	0.178468225200225	0.0881741075955955	0.276141093775193	0.026560954654628	0.0268159318495024	0.0562572263739708	0.108713558614541	0.00241866987883244	0.00493444642125429	0.00282811853287224	0.0122292945377827	0.00504608056688038	0.0365822633687052	0.0258782381190246	0.0556576000698233	0.0193331914125131	0.0183219265716761	0.0685446229133744	0.10771391263531	0.0743619811563622	0.0252147194227212	0.0594808921441683	0.0540506081783665	0.131372274173327	0.00899273826309221	0.0416344580973825	0.0129491999171064	0.0712064663473371	0.0121302049781448	0.00972469831799905	0.11427743146014	0.0978865097915924	0.0817304817357929	0.0049814348011854	0.0348509921332847	0.00985385541329431	0.0385397484961006	0.0244109759109443	0.0261256596762807	0.0210743259745727	0.00750930833039976	0.0723032875558589	0.0400600524373497	0.00778218914159212
IRF8	0.242946195590347	0.180092790863245	0.150345726763104	0.116999242141802	0.150846587869502	0.174495185638945	0.0832906936368194	0.267161772959329	0.0275772908925496	0.0274811610690997	0.0596768340631646	0.11070135683063	0.00256067985291675	0.00517178891235903	0.0028929465283698	0.0118435149158045	0.00492357745034022	0.0350691928459116	0.0339182539051421	0.0737359518257996	0.0257983528774146	0.0232109312975062	0.0881292321811761	0.100870528968892	0.109200687261245	0.0346020574913208	0.06353369123435	0.049736578035918	0.13167186176974	0.0095155631365873	0.0417692676570447	0.0138724404872679	0.104629912103391	0.0118273168084497	0.0107092592097986	0.091925538929069	0.0831107863531254	0.0675536473235359	0.00424022926502821	0.0358758141553388	0.0090747319051987	0.0340709448083547	0.0186397397040582	0.0237013346478491	0.0194729694845341	0.00654415296446276	0.0756403119534845	0.0404725809243163	0.0079762779714484
IRX4	0.401009867180837	0.217981822851635	0.177249452626	0.211713203242988	0.136030437273448	0.25499734767282	0.0823239534910823	0.263072188962997	0.0222014497778089	0.0254272613096522	0.0510948124752315	0.135421713260625	0.00279672854414814	0.00649030193694911	0.00318880279528866	0.0107530389931572	0.00340624712435877	0.0255842345795265	0.0198271502296373	0.0364770099639196	0.0119222995285619	0.0107315265330852	0.0479567709346878	0.0438769329242443	0.0697875721558172	0.0221885878486812	0.0679917239698645	0.0307861540859982	0.0739188453599879	0.00611989047181527	0.0253749878373406	0.00987413354173816	0.0656990784188148	0.00470587517758791	0.00697008548631661	0.0157785656692463	0.0134210240848882	0.0120056872833585	0.00180618633495722	0.010171992109884	0.00137417306394361	0.00574929455154105	0.0029683227393601	0.0046543933958918	0.00346363323595988	0.00204751993453001	0.0141702131683593	0.00730766936854277	0.00152842110485096
KLF9	0.247857798174368	0.164502648590539	0.112574453359003	0.110663471349696	0.129911522369766	0.149208950469521	0.0700220693837472	0.211295672982602	0.0308833784927711	0.0403444575408106	0.0785380698315867	0.110367388692178	0.00321054413116162	0.00664409880598549	0.00263471043135688	0.00875986080268409	0.0043412964575853	0.0369677503210852	0.0495728618094753	0.121177963622726	0.0421771998885784	0.0411287463480863	0.109793229392096	0.0529995619058359	0.212579888957783	0.0482008268581051	0.0749096530256179	0.0706877289137149	0.162115180440146	0.0117474937491724	0.0558853707971627	0.0190574085281894	0.19747469010635	0.00605514229124648	0.0177285263208754	0.0203609473982432	0.0177864485158616	0.0151638839733467	0.0023211158428188	0.0212972695393806	0.00224529574272203	0.00817821672972874	0.00457185018349682	0.00647531037170679	0.00733455710766528	0.00345489455422288	0.0386546539825394	0.020026532317339	0.00333294088875857
LEF1	0.179085340300732	0.203019996012753	0.101847144069175	0.0786525710116543	0.185583406743226	0.128752605669111	0.0982129995755447	0.252544380571877	0.0123092897169486	0.00837742439165767	0.0368900603816077	0.0637865561510069	0.000635763715900017	0.00542904619350892	0.00101364223434786	0.00543652980845377	0.00128705164573861	0.33742947083247	0.0240177795944341	0.0300582381343237	0.0150240970756763	0.0113194585167466	0.0287080806642013	0.041253825543399	0.0631946949293769	0.018909587551822	0.0356143265401705	0.0447530146124655	0.103865130192061	0.00896618649835279	0.0502256768593972	0.0114464198323415	0.0957640989133974	0.0304694112080597	0.00954778337779727	0.00874142143769108	0.00516588239061377	0.00509371432280892	0.000903326841092733	0.0256046801974839	0.00137588656442877	0.00684167501877275	0.00700209257241657	0.00641897566964289	0.00848041655235976	0.00400931321920384	0.0724313856890565	0.0315197719896569	0.00522932322567904
LHX2	0.243004486541156	0.19684381805052	0.110289098379731	0.112565466551841	0.181973725656402	0.153378971603102	0.0797918034072195	0.145480363552785	0.0112460570160609	0.0122203018654805	0.0376241488947271	0.0733907502352477	0.000522933965877215	0.00352410259079883	0.00143428852873395	0.00476353002294605	0.0017280896191354	0.0148395888301123	0.012958085281346	0.044183323210368	0.0228479929049414	0.0119055568579922	0.042386217185711	0.0302359908848167	0.033586641576121	0.0153574274905502	0.0403767924427716	0.00704750387567266	0.027671009582092	0.00342103084741996	0.0093005233194815	0.0034634787919734	0.0249593585176904	0.0301763577180938	0.0167585646543998	0.00319626993687994	0.00231028841270364	0.00246696622486064	0.000912526852593798	0.00885061764509043	0.000478654442897852	0.00332541214256521	0.00204029730076083	0.0168607787957722	0.00351863020588361	0.00206051512742134	0.0175082911323712	0.0078589478851927	0.00172316273443573
LHX6	0.114850036519064	0.145642242916524	0.076579984252944	0.0351613715944754	0.149079440855925	0.0630398319657337	0.0656739792941203	0.0979491862663582	0.00689553410379018	0.0121237704466619	0.0234515026747133	0.0398731276269282	0.000253145692665324	0.00215496218794586	0.000274051035007661	0.00165537865779131	0.0029375638715865	0.0190368263780554	0.00999810772879162	0.0261339984371978	0.0100170447760654	0.00912771585934857	0.0110076726207122	0.0175910306441089	0.0478343697153208	0.0100022943193184	0.0199325090101117	0.0282801689327008	0.523319604092743	0.0144482229786299	0.0643436024941262	0.0647631647932658	0.0408116722294196	0.0331777273404326	0.0112877224092292	0.0127083449272333	0.00762300108171265	0.00390339288700159	0.000720363702378934	0.0153659261641285	0.00168615394247651	0.00645276473115453	0.00157800150520515	0.00358592794639068	0.00577807668186292	0.00384761912160347	0.0261600288913257	0.0122851561659117	0.00206375210114929
LHX8	0.210458490459288	0.284374387606405	0.130202705175031	0.0715033455893961	0.274346288236007	0.138870805185502	0.136084503828391	0.233302008094608	0.011501402285131	0.00597134089369655	0.0365625198720274	0.0579044938954636	5.44092552352549e-05	0.00182665987589825	0.000173981250742639	0.00157567640271639	0.00059569524892078	0.0205898858661051	0.0123639708744547	0.0147349552573404	0.00875591559137767	0.00948692085746439	0.00813342448088294	0.021505029999304	0.0344026833648505	0.00582147350686291	0.0306173659352238	0.0127911589713396	0.0544446435134078	0.00714781640220963	0.0252543679323888	0.00337186831565961	0.0354580603206787	0.0538725078642217	0.00751196598050874	0.0055143163795458	0.00142462846383329	0.00295615691114703	0.000181793610181669	0.0101951532708735	0.00101776772820683	0.00518217200419557	0.00204643653451786	0.00976643932864318	0.00893128522294151	0.00406793756785118	0.0331737703303761	0.0179552828807132	0.00206417091688815
LHX9	0.0624907151337496	0.0650940731241894	0.0173759484131275	0.0307824012965519	0.0622609888587473	0.0495886302774211	0.0387624462965278	0.079504805126196	0.0189509910263004	0.0273446817382494	0.0496386046195709	0.0451587292740635	0.00312121059945314	0.00482659778570205	0.00124287520055955	0.000920319760440713	0.00050453191061206	0.0313266486239074	0.0132361599733343	0.0264657638788068	0.0176174764705315	0.0128911886288169	0.0118453657994145	0.0272169018794022	0.0346272078055585	0.00845834931459466	0.0224868713525788	0.0176725638169891	0.0555295395644342	0.0070160610257699	0.0234454771960594	0.00820386666820017	0.0313627886405361	0.116668134817845	0.00848932068601016	0.0134616022211207	0.0108336923633652	0.00901592099374837	0.00147584086538588	0.0329880932421003	0.000881729320290292	0.0112135403302405	0.00351916660542151	0.00713252997858815	0.00948039731986661	0.00582738984832254	0.0351224980274959	0.0200873230834426	0.00563224275300378
LMX1A	0.172569964974755	0.216739231253502	0.0667076995437806	0.0824167511136146	0.21422141954517	0.131025810444788	0.113300527177931	0.243984834670139	0.0139348713239701	0.016237548830238	0.0618050523402277	0.0682067588972702	0.0013307656384608	0.00241699819584718	0.00066610184145488	0.00176455830401467	0.00111712809151454	0.0263696991569013	0.0100366214030879	0.0244391237072703	0.0134304988879586	0.0120192164127813	0.00784385309180691	0.026040913626698	0.0369706499311941	0.00735969745497767	0.0253351083387328	0.0152213117522974	0.0565544169557306	0.00806003494061613	0.0197423069363916	0.00598300023747989	0.0326944439996907	0.0857152557841894	0.0116294775738142	0.00218730375579423	0.000832962472660403	0.00111361911444208	0.000604637091392135	0.0119525899087627	0.00163269800103905	0.00673200549466491	0.00262857284212181	0.00655439951438985	0.00795365972229067	0.00428125072318586	0.0426339175636521	0.0193021304946436	0.00293833557277501
MAFB	0.252638605409164	0.203985290926015	0.196815734317207	0.133839666822288	0.173763461613625	0.218179331499079	0.108318299605052	0.373846949280115	0.0216712711624648	0.0197365957005291	0.0514778418043007	0.120960698020913	0.00181564911516041	0.00428427225731709	0.00253040245438152	0.0109154912138806	0.00375864206470478	0.0283184283013205	0.0315997180478739	0.0746982889804058	0.0234818169558769	0.0212967161540238	0.0924022282480663	0.0635779673054078	0.0760994391372094	0.03082438838209	0.0603904744102657	0.0295507570653825	0.0810653040866793	0.00666754820950766	0.023708807289571	0.00874550142725938	0.070444721990748	0.00508241381179997	0.00624878054604161	0.0505869868255172	0.0464927078028141	0.0372944830736041	0.00257439769075596	0.0168539643775019	0.00301850394791836	0.0132401653635741	0.00549575293183202	0.00957154278366346	0.00656439007979515	0.00282876814044886	0.0234719256480125	0.0121880197185691	0.00225383243524457
MAFF	0.285252014919629	0.184636590678018	0.175701199667794	0.126370006497196	0.147933065480981	0.178731234955802	0.0819007171323375	0.274874067342272	0.0423224945037922	0.0740706791506518	0.101179958296015	0.169602998662279	0.00579369567350063	0.0111442393668073	0.0040685151704829	0.0146493137584442	0.00717465873840184	0.034513670733188	0.0259227554641799	0.067453239161112	0.0247868967571276	0.0234404103532855	0.0686278883348771	0.0569126912408524	0.113780876816368	0.025586967522742	0.0649823607537534	0.0487767494273467	0.116558154739792	0.0071328198476911	0.0377097001604887	0.0118912502822376	0.103989735293976	0.00633326650772315	0.00953414529999774	0.0317239953487223	0.0248967075030112	0.0193554140559364	0.00359843689974992	0.0214028534364665	0.00344361213742705	0.0133029643828508	0.00629403924408978	0.00956040397791547	0.0085822583878834	0.00309532653757771	0.0475119914051856	0.0233985887368011	0.00456385040138874
MAFG	0.163177442852176	0.111603499234246	0.0747670165140406	0.0925067706082184	0.0985060612797792	0.159126731879209	0.0594933700426535	0.143614539459695	0.0355445381729196	0.0478762651891236	0.055942794815323	0.119303642215871	0.00537659617866848	0.00961664328466227	0.000902269770189035	0.00245706059789974	0.000986611351316169	0.0239227310788086	0.0246414318575658	0.0747033246101139	0.0335706512161311	0.0265702600329942	0.0273962844644247	0.0201306438938327	0.0951739444533179	0.0188777344514792	0.0436697064287508	0.042316849095573	0.0713094406843272	0.00859846072933346	0.0336791037215844	0.0148060168202242	0.0719901348432512	0.00947784670344376	0.0115060581285069	0.00760132920525203	0.00415988355554964	0.00410940242142932	0.000781680393434292	0.0156169914585637	0.00367472442701078	0.0183134516165913	0.00486909172253791	0.00552567236355617	0.00522321389905123	0.00169819061067689	0.0278145673851964	0.0114215525542166	0.00258765077870771
MEF2C	0.19373542326689	0.150122850856251	0.0785788126291348	0.101270377350676	0.113711699137426	0.140961147376585	0.0618365299904576	0.162562358201864	0.0231566530421812	0.0188959726041977	0.0539053878187514	0.0725806580324102	0.00205198890053138	0.00366586905774569	0.00119007512559088	0.00593837908450867	0.00236175210791478	0.0391152434362069	0.0398619925324689	0.0662968950784731	0.0236137960557801	0.0258032699975581	0.0562930517064808	0.0605939188400642	0.20402424927491	0.0362383945877236	0.0609073229146222	0.139506407093253	0.268396597858772	0.0161179691435305	0.10580109446101	0.0327923727267068	0.21755190073256	0.0109811499555962	0.0139327125094586	0.0402238956855907	0.0327052130524408	0.0323998109508191	0.00229010750835279	0.014124724690466	0.00403307324010505	0.0141800808626236	0.00679172668258343	0.0075116715823299	0.0134812380430346	0.00399275486524986	0.049006633310315	0.0272530880158363	0.00451184865499188
MITF	0.234733679376821	0.152981431574504	0.114661025459206	0.110611414337269	0.124820897132834	0.169673560549924	0.0764265359170109	0.273462169820666	0.0270800176548597	0.0294479688320898	0.0720002675814634	0.109352513552488	0.00249593032015816	0.00664078421375081	0.00232254239414376	0.00941841307471769	0.00404122073937763	0.171662967468407	0.0386359279449735	0.0988116731529333	0.0307425336912812	0.0308317903506703	0.0884275612405236	0.0686791045120059	0.121647235523659	0.0345225039343415	0.0668229625241747	0.0490019842754696	0.134378604427902	0.011212336402769	0.0435689317654793	0.0138290397506284	0.119674512268754	0.0158127708983669	0.0196130663460945	0.0479109811722648	0.0520062276310269	0.056764614358749	0.00277692905896809	0.0783408056596535	0.00324490403444999	0.0152384849591203	0.00704442506380443	0.0118083848747141	0.00849259993366414	0.00367280374656276	0.039697821946485	0.0202917989545794	0.00369825000566926
MNX1	0.194318896780796	0.281065025131645	0.125197433318674	0.0607561984851255	0.28031800919081	0.120787815667081	0.134565836088126	0.197869928293694	0.0107977408175932	0.00435948849949019	0.0311466650585337	0.0536165737755363	0.00062833785735128	0.00121688202758907	0.000259922603234708	0.00131477849300177	0.000361260249173379	0.0162240405838856	0.0100007955723269	0.0128531733877875	0.00679844948896235	0.00598946547890167	0.00616787103459526	0.0190539911364447	0.0260100282155336	0.00483398679350089	0.0255396225545976	0.00906527827115955	0.042595068364046	0.00694230278442787	0.0176648582847837	0.00296637528790156	0.0321482233192582	0.0551993863256763	0.00666519471833593	0.00431098768565064	0.00107414535107264	0.00214294865108555	0.000143830825132141	0.00911408670252745	0.00094630523877437	0.00426083453481207	0.00178992692741697	0.00627437737225478	0.00912624871942924	0.00455020220142566	0.0312022061016981	0.0151763810984202	0.00167582853282444
